State Name,State Code,City/Town,Postcode,Suburb,PropertyMedianValue,Updated Year,Updated Month,SuburbAltKey
New South Wales,NSW,Sydney,2358,Arding,285000,2017,6,1313
New South Wales,NSW,Sydney,2358,Bakers Creek,285000,2017,6,1314
New South Wales,NSW,Sydney,2358,Balala,285000,2017,6,1315
New South Wales,NSW,Sydney,2358,Enmore,285000,2017,6,1316
New South Wales,NSW,Sydney,2358,Gostwyck,285000,2017,6,1317
New South Wales,NSW,Sydney,2358,Kingstown,285000,2017,6,1318
New South Wales,NSW,Sydney,2358,Mihi,285000,2017,6,1319
New South Wales,NSW,Sydney,2358,Rocky River,285000,2017,6,1320
New South Wales,NSW,Sydney,2358,Salisbury Plains,285000,2017,6,1321
New South Wales,NSW,Sydney,2358,Torryburn,285000,2017,6,1322
New South Wales,NSW,Sydney,2358,Uralla,285000,2017,6,1323
New South Wales,NSW,Sydney,2358,Yarrowyck,285000,2017,6,1324
New South Wales,NSW,Sydney,2359,Aberdeen,0,2017,6,1325
New South Wales,NSW,Sydney,2359,Bundarra,0,2017,6,1326
New South Wales,NSW,Sydney,2359,Camerons Creek,0,2017,6,1327
New South Wales,NSW,Sydney,2360,Auburn Vale,251000,2017,6,1328
New South Wales,NSW,Sydney,2360,Brodies Plains,251000,2017,6,1329
New South Wales,NSW,Sydney,2360,Bukkulla,251000,2017,6,1330
New South Wales,NSW,Sydney,2360,Cherry Tree Hill,251000,2017,6,1331
New South Wales,NSW,Sydney,2360,Copeton,251000,2017,6,1332
New South Wales,NSW,Sydney,2360,Elsmore,251000,2017,6,1333
New South Wales,NSW,Sydney,2360,Gilgai,251000,2017,6,1334
New South Wales,NSW,Sydney,2360,Graman,251000,2017,6,1335
New South Wales,NSW,Sydney,2360,Gum Flat,251000,2017,6,1336
New South Wales,NSW,Sydney,2360,Howell,251000,2017,6,1337
New South Wales,NSW,Sydney,2360,Inverell,251000,2017,6,1338
New South Wales,NSW,Sydney,2360,Kings Plains,251000,2017,6,1339
New South Wales,NSW,Sydney,2360,Little Plain,251000,2017,6,1340
New South Wales,NSW,Sydney,2360,Long Plain,251000,2017,6,1341
New South Wales,NSW,Sydney,2360,Mount Russell,251000,2017,6,1342
New South Wales,NSW,Sydney,2360,Newstead,251000,2017,6,1343
New South Wales,NSW,Sydney,2360,Nullamanna,251000,2017,6,1344
New South Wales,NSW,Sydney,2360,Paradise,251000,2017,6,1345
New South Wales,NSW,Sydney,2360,Rob Roy,251000,2017,6,1346
New South Wales,NSW,Sydney,2360,Sapphire,251000,2017,6,1347
New South Wales,NSW,Sydney,2360,Spring Mountain,251000,2017,6,1348
New South Wales,NSW,Sydney,2360,Stanborough,251000,2017,6,1349
New South Wales,NSW,Sydney,2360,Swanbrook,251000,2017,6,1350
New South Wales,NSW,Sydney,2360,Wallangra,251000,2017,6,1351
New South Wales,NSW,Sydney,2360,Wandera,251000,2017,6,1352
New South Wales,NSW,Sydney,2360,Woodstock,251000,2017,6,1353
New South Wales,NSW,Sydney,2361,Ashford,0,2017,6,1354
New South Wales,NSW,Sydney,2361,Atholwood,0,2017,6,1355
New South Wales,NSW,Sydney,2361,Bonshaw,0,2017,6,1356
New South Wales,NSW,Sydney,2361,Limestone,0,2017,6,1357
New South Wales,NSW,Sydney,2361,Pindaroi,0,2017,6,1358
New South Wales,NSW,Sydney,2365,Backwater,0,2017,6,1359
New South Wales,NSW,Sydney,2365,Bald Blair,0,2017,6,1360
New South Wales,NSW,Sydney,2365,Baldersleigh,0,2017,6,1361
New South Wales,NSW,Sydney,2365,Bassendean,0,2017,6,1362
New South Wales,NSW,Sydney,2365,Ben Lomond,0,2017,6,1363
New South Wales,NSW,Sydney,2365,Black Mountain,0,2017,6,1364
New South Wales,NSW,Sydney,2365,Briarbrook,0,2017,6,1365
New South Wales,NSW,Sydney,2365,Brockley,0,2017,6,1366
New South Wales,NSW,Sydney,2365,Brushy Creek,0,2017,6,1367
New South Wales,NSW,Sydney,2365,Falconer,0,2017,6,1368
New South Wales,NSW,Sydney,2365,Georges Creek,0,2017,6,1369
New South Wales,NSW,Sydney,2365,Glen Nevis,0,2017,6,1370
New South Wales,NSW,Sydney,2365,Glencoe,0,2017,6,1371
New South Wales,NSW,Sydney,2365,Green Hills,0,2017,6,1372
New South Wales,NSW,Sydney,2365,Guyra,0,2017,6,1373
New South Wales,NSW,Sydney,2365,Llangothlin,0,2017,6,1374
New South Wales,NSW,Sydney,2365,Maybole,0,2017,6,1375
New South Wales,NSW,Sydney,2365,Mount Mitchell,0,2017,6,1376
New South Wales,NSW,Sydney,2365,New Valley,0,2017,6,1377
New South Wales,NSW,Sydney,2365,Oban,0,2017,6,1378
New South Wales,NSW,Sydney,2365,South Guyra,0,2017,6,1379
New South Wales,NSW,Sydney,2365,Tenterden,0,2017,6,1380
New South Wales,NSW,Sydney,2365,The Basin,0,2017,6,1381
New South Wales,NSW,Sydney,2365,Tubbamurra,0,2017,6,1382
New South Wales,NSW,Sydney,2365,Wandsworth,0,2017,6,1383
New South Wales,NSW,Sydney,2369,Old Mill,0,2017,6,1384
New South Wales,NSW,Sydney,2369,Stannifer,0,2017,6,1385
New South Wales,NSW,Sydney,2369,Tingha,0,2017,6,1386
New South Wales,NSW,Sydney,2370,Bald Nob,227500,2017,6,1387
New South Wales,NSW,Sydney,2370,Diehard,227500,2017,6,1388
New South Wales,NSW,Sydney,2370,Dundee,227500,2017,6,1389
New South Wales,NSW,Sydney,2370,Furracabad,227500,2017,6,1390
New South Wales,NSW,Sydney,2370,Gibraltar Range,227500,2017,6,1391
New South Wales,NSW,Sydney,2370,Glen Elgin,227500,2017,6,1392
New South Wales,NSW,Sydney,2370,Glen Innes,227500,2017,6,1393
New South Wales,NSW,Sydney,2370,Kingsgate,227500,2017,6,1394
New South Wales,NSW,Sydney,2370,Kookabookra,227500,2017,6,1395
New South Wales,NSW,Sydney,2370,Lambs Valley,227500,2017,6,1396
New South Wales,NSW,Sydney,2370,Matheson,227500,2017,6,1397
New South Wales,NSW,Sydney,2370,Moggs Swamp,227500,2017,6,1398
New South Wales,NSW,Sydney,2370,Moogem,227500,2017,6,1399
New South Wales,NSW,Sydney,2370,Morven,227500,2017,6,1400
New South Wales,NSW,Sydney,2370,Newton Boyd,227500,2017,6,1401
New South Wales,NSW,Sydney,2370,Pinkett,227500,2017,6,1402
New South Wales,NSW,Sydney,2370,Rangers Valley,227500,2017,6,1403
New South Wales,NSW,Sydney,2370,Red Range,227500,2017,6,1404
New South Wales,NSW,Sydney,2370,Reddestone,227500,2017,6,1405
New South Wales,NSW,Sydney,2370,Shannon Vale,227500,2017,6,1406
New South Wales,NSW,Sydney,2370,Swan Vale,227500,2017,6,1407
New South Wales,NSW,Sydney,2370,Wellingrove,227500,2017,6,1408
New South Wales,NSW,Sydney,2370,Yarrowford,227500,2017,6,1409
New South Wales,NSW,Sydney,2371,Capoompeta,0,2017,6,1410
New South Wales,NSW,Sydney,2371,Deepwater,0,2017,6,1411
New South Wales,NSW,Sydney,2371,Emmaville,0,2017,6,1412
New South Wales,NSW,Sydney,2371,Rocky Creek,0,2017,6,1413
New South Wales,NSW,Sydney,2371,Stannum,0,2017,6,1414
New South Wales,NSW,Sydney,2371,Tent Hill,0,2017,6,1415
New South Wales,NSW,Sydney,2371,The Gulf,0,2017,6,1416
New South Wales,NSW,Sydney,2371,Torrington,0,2017,6,1417
New South Wales,NSW,Sydney,2371,Wellington Vale,0,2017,6,1418
New South Wales,NSW,Sydney,2371,Yellow Dam,0,2017,6,1419
New South Wales,NSW,Sydney,2372,Back Creek,255000,2017,6,1420
New South Wales,NSW,Sydney,2372,Billyrimba,255000,2017,6,1421
New South Wales,NSW,Sydney,2372,Black Swamp,255000,2017,6,1422
New South Wales,NSW,Sydney,2372,Bluff Rock,255000,2017,6,1423
New South Wales,NSW,Sydney,2372,Bolivia,255000,2017,6,1424
New South Wales,NSW,Sydney,2372,Boonoo Boonoo,255000,2017,6,1425
New South Wales,NSW,Sydney,2372,Boorook,255000,2017,6,1426
New South Wales,NSW,Sydney,2372,Bryans Gap,255000,2017,6,1427
New South Wales,NSW,Sydney,2372,Bungulla,255000,2017,6,1428
New South Wales,NSW,Sydney,2372,Carrolls Creek,255000,2017,6,1429
New South Wales,NSW,Sydney,2372,Cullendore,255000,2017,6,1430
New South Wales,NSW,Sydney,2372,Jennings,255000,2017,6,1431
New South Wales,NSW,Sydney,2372,Leechs Gully,255000,2017,6,1432
New South Wales,NSW,Sydney,2372,Liston,255000,2017,6,1433
New South Wales,NSW,Sydney,2372,Mingoola,255000,2017,6,1434
New South Wales,NSW,Sydney,2372,Mole River,255000,2017,6,1435
New South Wales,NSW,Sydney,2372,Mount Mackenzie,255000,2017,6,1436
New South Wales,NSW,Sydney,2372,Pyes Creek,255000,2017,6,1437
New South Wales,NSW,Sydney,2372,Rivertree,255000,2017,6,1438
New South Wales,NSW,Sydney,2372,Rocky River,255000,2017,6,1439
New South Wales,NSW,Sydney,2372,Sandy Flat,255000,2017,6,1440
New South Wales,NSW,Sydney,2372,Sandy Hill,255000,2017,6,1441
New South Wales,NSW,Sydney,2372,Silent Grove,255000,2017,6,1442
New South Wales,NSW,Sydney,2372,Steinbrook,255000,2017,6,1443
New South Wales,NSW,Sydney,2372,Sunnyside,255000,2017,6,1444
New South Wales,NSW,Sydney,2372,Tarban,255000,2017,6,1445
New South Wales,NSW,Sydney,2372,Tenterfield,255000,2017,6,1446
New South Wales,NSW,Sydney,2372,The Scrub,255000,2017,6,1447
New South Wales,NSW,Sydney,2372,Timbarra,255000,2017,6,1448
New South Wales,NSW,Sydney,2372,Willsons Downfall,255000,2017,6,1449
New South Wales,NSW,Sydney,2372,Wylie Creek,255000,2017,6,1450
New South Wales,NSW,Sydney,2380,Blue Vale,353000,2017,6,1451
New South Wales,NSW,Sydney,2380,Emerald Hill,353000,2017,6,1452
New South Wales,NSW,Sydney,2380,Ghoolendaadi,353000,2017,6,1453
New South Wales,NSW,Sydney,2380,Gunnedah,353000,2017,6,1454
New South Wales,NSW,Sydney,2380,Kelvin,353000,2017,6,1455
New South Wales,NSW,Sydney,2380,Marys Mount,353000,2017,6,1456
New South Wales,NSW,Sydney,2380,Milroy,353000,2017,6,1457
New South Wales,NSW,Sydney,2380,Orange Grove,353000,2017,6,1458
New South Wales,NSW,Sydney,2380,Rangari,353000,2017,6,1459
New South Wales,NSW,Sydney,2381,Breeza,0,2017,6,1460
New South Wales,NSW,Sydney,2381,Curlewis,0,2017,6,1461
New South Wales,NSW,Sydney,2381,Premer,0,2017,6,1462
New South Wales,NSW,Sydney,2381,Tambar Springs,0,2017,6,1463
New South Wales,NSW,Sydney,2382,Boggabri,0,2017,6,1464
New South Wales,NSW,Sydney,2382,Maules Creek,0,2017,6,1465
New South Wales,NSW,Sydney,2382,Wean,0,2017,6,1466
New South Wales,NSW,Sydney,2382,Willala,0,2017,6,1467
New South Wales,NSW,Sydney,2388,Boolcarroll,0,2017,6,1468
New South Wales,NSW,Sydney,2388,Cuttabri,0,2017,6,1469
New South Wales,NSW,Sydney,2388,Jews Lagoon,0,2017,6,1470
New South Wales,NSW,Sydney,2388,Merah North,0,2017,6,1471
New South Wales,NSW,Sydney,2388,Pilliga,0,2017,6,1472
New South Wales,NSW,Sydney,2388,Spring Plains,0,2017,6,1473
New South Wales,NSW,Sydney,2388,The Pilliga,0,2017,6,1474
New South Wales,NSW,Sydney,2388,Wee Waa,0,2017,6,1475
New South Wales,NSW,Sydney,2388,Yarrie Lake,0,2017,6,1476
New South Wales,NSW,Sydney,2390,Baan Baa,320000,2017,6,1477
New South Wales,NSW,Sydney,2390,Back Creek,320000,2017,6,1478
New South Wales,NSW,Sydney,2390,Berrigal,320000,2017,6,1479
New South Wales,NSW,Sydney,2390,Bohena Creek,320000,2017,6,1480
New South Wales,NSW,Sydney,2390,Bullawa Creek,320000,2017,6,1481
New South Wales,NSW,Sydney,2390,Couradda,320000,2017,6,1482
New South Wales,NSW,Sydney,2390,Edgeroi,320000,2017,6,1483
New South Wales,NSW,Sydney,2390,Eulah Creek,320000,2017,6,1484
New South Wales,NSW,Sydney,2390,Harparary,320000,2017,6,1485
New South Wales,NSW,Sydney,2390,Jacks Creek,320000,2017,6,1486
New South Wales,NSW,Sydney,2390,Kaputar,320000,2017,6,1487
New South Wales,NSW,Sydney,2390,Narrabri,320000,2017,6,1488
New South Wales,NSW,Sydney,2390,Narrabri West,320000,2017,6,1489
New South Wales,NSW,Sydney,2390,Rocky Creek,320000,2017,6,1490
New South Wales,NSW,Sydney,2390,Tarriaro,320000,2017,6,1491
New South Wales,NSW,Sydney,2390,Turrawan,320000,2017,6,1492
New South Wales,NSW,Sydney,2395,Binnaway,0,2017,6,1493
New South Wales,NSW,Sydney,2395,Ropers Road,0,2017,6,1494
New South Wales,NSW,Sydney,2395,Weetaliba,0,2017,6,1495
New South Wales,NSW,Sydney,2396,Baradine,0,2017,6,1496
New South Wales,NSW,Sydney,2396,Barwon,0,2017,6,1497
New South Wales,NSW,Sydney,2396,Goorianawa,0,2017,6,1498
New South Wales,NSW,Sydney,2396,Kenebri,0,2017,6,1499
New South Wales,NSW,Sydney,2399,Biniguy,0,2017,6,1500
New South Wales,NSW,Sydney,2399,Pallamallawa,0,2017,6,1501
New South Wales,NSW,Sydney,2400,Ashley,131500,2017,6,1502
New South Wales,NSW,Sydney,2400,Bullarah,131500,2017,6,1503
New South Wales,NSW,Sydney,2400,Crooble,131500,2017,6,1504
New South Wales,NSW,Sydney,2400,Mallowa,131500,2017,6,1505
New South Wales,NSW,Sydney,2400,Moree,131500,2017,6,1506
New South Wales,NSW,Sydney,2400,Moree East,131500,2017,6,1507
New South Wales,NSW,Sydney,2400,Terry Hie Hie,131500,2017,6,1508
New South Wales,NSW,Sydney,2400,Tulloona,131500,2017,6,1509
New South Wales,NSW,Sydney,2400,Yarraman,131500,2017,6,1510
New South Wales,NSW,Sydney,2402,Balfours Peak,0,2017,6,1511
New South Wales,NSW,Sydney,2402,Coolatai,0,2017,6,1512
New South Wales,NSW,Sydney,2402,Warialda,0,2017,6,1513
New South Wales,NSW,Sydney,2402,Warialda Rail,0,2017,6,1514
New South Wales,NSW,Sydney,2403,Delungra,0,2017,6,1515
New South Wales,NSW,Sydney,2403,Gragin,0,2017,6,1516
New South Wales,NSW,Sydney,2403,Myall Creek,0,2017,6,1517
New South Wales,NSW,Sydney,2404,Bangheet,0,2017,6,1518
New South Wales,NSW,Sydney,2404,Bingara,0,2017,6,1519
New South Wales,NSW,Sydney,2404,Dinoga,0,2017,6,1520
New South Wales,NSW,Sydney,2404,Elcombe,0,2017,6,1521
New South Wales,NSW,Sydney,2404,Gineroi,0,2017,6,1522
New South Wales,NSW,Sydney,2404,Keera,0,2017,6,1523
New South Wales,NSW,Sydney,2404,Pallal,0,2017,6,1524
New South Wales,NSW,Sydney,2404,Riverview,0,2017,6,1525
New South Wales,NSW,Sydney,2404,Upper Bingara,0,2017,6,1526
New South Wales,NSW,Sydney,2406,Mungindi,0,2017,6,1527
New South Wales,NSW,Sydney,2406,Weemelah,0,2017,6,1528
New South Wales,NSW,Sydney,2409,Boggabilla,0,2017,6,1529
New South Wales,NSW,Sydney,2409,Boonal,0,2017,6,1530
New South Wales,NSW,Sydney,2415,Monkerai,0,2017,6,1531
New South Wales,NSW,Sydney,2415,Nooroo,0,2017,6,1532
New South Wales,NSW,Sydney,2415,Stroud Road,0,2017,6,1533
New South Wales,NSW,Sydney,2415,Upper Karuah River,0,2017,6,1534
New South Wales,NSW,Sydney,2415,Weismantels,0,2017,6,1535
New South Wales,NSW,Sydney,2420,Alison,367500,2017,6,1536
New South Wales,NSW,Sydney,2420,Bandon Grove,367500,2017,6,1537
New South Wales,NSW,Sydney,2420,Bendolba,367500,2017,6,1538
New South Wales,NSW,Sydney,2420,Brookfield,367500,2017,6,1539
New South Wales,NSW,Sydney,2420,Cambra,367500,2017,6,1540
New South Wales,NSW,Sydney,2420,Chichester,367500,2017,6,1541
New South Wales,NSW,Sydney,2420,Dungog,367500,2017,6,1542
New South Wales,NSW,Sydney,2420,Flat Tops,367500,2017,6,1543
New South Wales,NSW,Sydney,2420,Fosterton,367500,2017,6,1544
New South Wales,NSW,Sydney,2420,Hanleys Creek,367500,2017,6,1545
New South Wales,NSW,Sydney,2420,Hilldale,367500,2017,6,1546
New South Wales,NSW,Sydney,2420,Main Creek,367500,2017,6,1547
New South Wales,NSW,Sydney,2420,Marshdale,367500,2017,6,1548
New South Wales,NSW,Sydney,2420,Martins Creek,367500,2017,6,1549
New South Wales,NSW,Sydney,2420,Munni,367500,2017,6,1550
New South Wales,NSW,Sydney,2420,Salisbury,367500,2017,6,1551
New South Wales,NSW,Sydney,2420,Stroud Hill,367500,2017,6,1552
New South Wales,NSW,Sydney,2420,Sugarloaf,367500,2017,6,1553
New South Wales,NSW,Sydney,2420,Tabbil Creek,367500,2017,6,1554
New South Wales,NSW,Sydney,2420,Underbank,367500,2017,6,1555
New South Wales,NSW,Sydney,2420,Wallaringa,367500,2017,6,1556
New South Wales,NSW,Sydney,2420,Wallarobba,367500,2017,6,1557
New South Wales,NSW,Sydney,2420,Wirragulla,367500,2017,6,1558
New South Wales,NSW,Sydney,2421,Fishers Hill,0,2017,6,1559
New South Wales,NSW,Sydney,2421,Paterson,0,2017,6,1560
New South Wales,NSW,Sydney,2421,Tocal,0,2017,6,1561
New South Wales,NSW,Sydney,2421,Torryburn,0,2017,6,1562
New South Wales,NSW,Sydney,2421,Vacy,0,2017,6,1563
New South Wales,NSW,Sydney,2421,Webbers Creek,0,2017,6,1564
New South Wales,NSW,Sydney,2422,Back Creek,340560,2017,6,1565
New South Wales,NSW,Sydney,2422,Bakers Creek,340560,2017,6,1566
New South Wales,NSW,Sydney,2422,Barrington,340560,2017,6,1567
New South Wales,NSW,Sydney,2422,Barrington Tops,340560,2017,6,1568
New South Wales,NSW,Sydney,2422,Baxters Ridge,340560,2017,6,1569
New South Wales,NSW,Sydney,2422,Belbora,340560,2017,6,1570
New South Wales,NSW,Sydney,2422,Berrico,340560,2017,6,1571
New South Wales,NSW,Sydney,2422,Bindera,340560,2017,6,1572
New South Wales,NSW,Sydney,2422,Bowman,340560,2017,6,1573
New South Wales,NSW,Sydney,2422,Bowman Farm,340560,2017,6,1574
New South Wales,NSW,Sydney,2422,Bretti,340560,2017,6,1575
New South Wales,NSW,Sydney,2422,Bulliac,340560,2017,6,1576
New South Wales,NSW,Sydney,2422,Bundook,340560,2017,6,1577
New South Wales,NSW,Sydney,2422,Callaghans Creek,340560,2017,6,1578
New South Wales,NSW,Sydney,2422,Cobark,340560,2017,6,1579
New South Wales,NSW,Sydney,2422,Coneac,340560,2017,6,1580
New South Wales,NSW,Sydney,2422,Copeland,340560,2017,6,1581
New South Wales,NSW,Sydney,2422,Craven,340560,2017,6,1582
New South Wales,NSW,Sydney,2422,Craven Plateau,340560,2017,6,1583
New South Wales,NSW,Sydney,2422,Curricabark,340560,2017,6,1584
New South Wales,NSW,Sydney,2422,Dewitt,340560,2017,6,1585
New South Wales,NSW,Sydney,2422,Faulkland,340560,2017,6,1586
New South Wales,NSW,Sydney,2422,Forbesdale,340560,2017,6,1587
New South Wales,NSW,Sydney,2422,Gangat,340560,2017,6,1588
New South Wales,NSW,Sydney,2422,Giro,340560,2017,6,1589
New South Wales,NSW,Sydney,2422,Glen Ward,340560,2017,6,1590
New South Wales,NSW,Sydney,2422,Gloucester,340560,2017,6,1591
New South Wales,NSW,Sydney,2422,Gloucester Tops,340560,2017,6,1592
New South Wales,NSW,Sydney,2422,Invergordon,340560,2017,6,1593
New South Wales,NSW,Sydney,2422,Kia Ora,340560,2017,6,1594
New South Wales,NSW,Sydney,2422,Mares Run,340560,2017,6,1595
New South Wales,NSW,Sydney,2422,Mernot,340560,2017,6,1596
New South Wales,NSW,Sydney,2422,Mograni,340560,2017,6,1597
New South Wales,NSW,Sydney,2422,Moppy,340560,2017,6,1598
New South Wales,NSW,Sydney,2422,Rawdon Vale,340560,2017,6,1599
New South Wales,NSW,Sydney,2422,Rookhurst,340560,2017,6,1600
New South Wales,NSW,Sydney,2422,Stratford,340560,2017,6,1601
New South Wales,NSW,Sydney,2422,Terreel,340560,2017,6,1602
New South Wales,NSW,Sydney,2422,Tibbuc,340560,2017,6,1603
New South Wales,NSW,Sydney,2422,Titaatee Creek,340560,2017,6,1604
New South Wales,NSW,Sydney,2422,Tugrabakh,340560,2017,6,1605
New South Wales,NSW,Sydney,2422,Upper Bowman,340560,2017,6,1606
New South Wales,NSW,Sydney,2422,Wallanbah,340560,2017,6,1607
New South Wales,NSW,Sydney,2422,Wards River,340560,2017,6,1608
New South Wales,NSW,Sydney,2422,Waukivory,340560,2017,6,1609
New South Wales,NSW,Sydney,2422,Woko,340560,2017,6,1610
New South Wales,NSW,Sydney,2423,Bombah Point,330000,2017,6,1611
New South Wales,NSW,Sydney,2423,Boolambayte,330000,2017,6,1612
New South Wales,NSW,Sydney,2423,Bulahdelah,330000,2017,6,1613
New South Wales,NSW,Sydney,2423,Bungwahl,330000,2017,6,1614
New South Wales,NSW,Sydney,2423,Coolongolook,330000,2017,6,1615
New South Wales,NSW,Sydney,2423,Crawford River,330000,2017,6,1616
New South Wales,NSW,Sydney,2423,Markwell,330000,2017,6,1617
New South Wales,NSW,Sydney,2423,Mayers Flat,330000,2017,6,1618
New South Wales,NSW,Sydney,2423,Mungo Brush,330000,2017,6,1619
New South Wales,NSW,Sydney,2423,Myall Lake,330000,2017,6,1620
